Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1252757,-,-,-,42.65,-73.74,-5,27,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure,
2013,2,15,18,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,2,15,19,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,2,15,20,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,2,15,21,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,2,15,22,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,2,15,23,30,0,0,0,-1,0.87,0.4,0,1000,N/A
2013,2,16,0,30,0,0,0,-2,0.87,0.5,0,1000,N/A
2013,2,16,1,30,0,0,0,-2,0.87,0.5,0,1000,N/A
2013,2,16,2,30,0,0,0,-3,0.87,0.6000000000000001,0,1000,N/A
2013,2,16,3,30,0,0,0,-4,0.87,0.7000000000000001,-1,1000,N/A
2013,2,16,4,30,0,0,0,-4,0.87,0.7000000000000001,-1,1000,N/A
2013,2,16,5,30,0,0,0,-5,0.87,0.7000000000000001,-2,1000,N/A
2013,2,16,6,30,0,0,0,-6,0.87,0.8,-2,1000,N/A
2013,2,16,7,30,10,0,10,-6,0.87,0.9,-2,1000,N/A
2013,2,16,8,30,85,409,196,-7,0.87,1,-1,1000,N/A
2013,2,16,9,30,115,558,345,-7,0.87,1,0,1000,N/A
2013,2,16,10,30,135,624,454,-7,0.87,1,0,1000,N/A
2013,2,16,11,30,166,593,503,-7,0.87,0.9,0,1000,N/A
2013,2,16,12,30,101,808,565,-7,0.87,0.9,0,1000,N/A
2013,2,16,13,30,124,690,491,-7,0.87,0.9,0,1000,N/A
2013,2,16,14,30,175,336,325,-7,0.87,0.8,0,1000,N/A
2013,2,16,15,30,123,246,201,-7,0.87,0.7000000000000001,0,1000,N/A
2013,2,16,16,30,62,50,70,-7,0.87,0.7000000000000001,-1,1000,N/A
2013,2,16,17,30,0,0,0,-6,0.87,0.7000000000000001,-2,1000,N/A
2013,2,16,18,30,0,0,0,-6,0.87,0.7000000000000001,-2,1000,N/A
2013,2,16,19,30,0,0,0,-6,0.87,0.8,-3,1000,N/A
2013,2,16,20,30,0,0,0,-7,0.87,0.8,-3,1000,N/A
2013,2,16,21,30,0,0,0,-7,0.87,0.9,-3,990,N/A
2013,2,16,22,30,0,0,0,-8,0.87,0.9,-4,990,N/A
2013,2,16,23,30,0,0,0,-8,0.87,0.9,-4,990,N/A
2013,2,17,0,30,0,0,0,-9,0.87,0.9,-5,990,N/A
2013,2,17,1,30,0,0,0,-9,0.87,1,-5,990,N/A
2013,2,17,2,30,0,0,0,-10,0.87,1.1,-6,990,N/A
2013,2,17,3,30,0,0,0,-11,0.87,1.2000000000000002,-7,990,N/A
2013,2,17,4,30,0,0,0,-12,0.87,1.3,-7,990,N/A
2013,2,17,5,30,0,0,0,-13,0.87,1.3,-8,990,N/A
2013,2,17,6,30,0,0,0,-13,0.87,1.4000000000000001,-8,990,N/A
2013,2,17,7,30,35,0,35,-14,0.87,1.5,-8,990,N/A
2013,2,17,8,30,108,180,159,-15,0.87,1.7000000000000002,-8,990,N/A
2013,2,17,9,30,123,532,344,-15,0.87,1.9000000000000001,-7,990,N/A
2013,2,17,10,30,99,757,490,-15,0.87,2,-6,990,N/A
2013,2,17,11,30,100,811,564,-15,0.87,2.1,-5,990,N/A
2013,2,17,12,30,84,875,592,-14,0.87,2.2,-5,990,N/A
2013,2,17,13,30,87,823,530,-14,0.87,2.3000000000000003,-5,990,N/A
2013,2,17,14,30,74,785,428,-14,0.87,2.3000000000000003,-6,990,N/A
2013,2,17,15,30,77,595,269,-14,0.87,2.2,-7,990,N/A
2013,2,17,16,30,56,332,110,-15,0.87,2.1,-8,990,N/A
2013,2,17,17,30,0,0,0,-15,0.87,2.1,-9,990,N/A
2013,2,17,18,30,0,0,0,-15,0.87,2,-9,990,N/A
2013,2,17,19,30,0,0,0,-15,0.11,2,-9,990,N/A
2013,2,17,20,30,0,0,0,-15,0.11,2,-9,990,N/A
2013,2,17,21,30,0,0,0,-16,0.11,2,-10,1000,N/A
2013,2,17,22,30,0,0,0,-16,0.11,2,-10,1000,N/A
2013,2,17,23,30,0,0,0,-16,0.11,2,-10,1000,N/A
2013,2,18,0,30,0,0,0,-16,0.11,2,-11,1000,N/A
2013,2,18,1,30,0,0,0,-17,0.11,2,-11,1000,N/A
2013,2,18,2,30,0,0,0,-17,0.11,1.9000000000000001,-12,1000,N/A
2013,2,18,3,30,0,0,0,-17,0.11,1.8,-12,1000,N/A
2013,2,18,4,30,0,0,0,-17,0.11,1.8,-12,1000,N/A
2013,2,18,5,30,0,0,0,-17,0.11,1.7000000000000002,-12,1000,N/A
2013,2,18,6,30,0,0,0,-17,0.11,1.7000000000000002,-12,1000,N/A
2013,2,18,7,30,33,537,95,-17,0.11,1.7000000000000002,-11,1000,N/A
2013,2,18,8,30,54,803,281,-16,0.11,1.8,-9,1000,N/A
2013,2,18,9,30,66,909,448,-16,0.11,1.8,-7,1000,N/A
2013,2,18,10,30,72,957,571,-15,0.11,1.7000000000000002,-5,1000,N/A
2013,2,18,11,30,76,973,638,-14,0.11,1.7000000000000002,-4,1000,N/A
2013,2,18,12,30,76,971,644,-13,0.11,1.6,-3,1000,N/A
2013,2,18,13,30,70,956,589,-12,0.11,1.5,-2,1000,N/A
2013,2,18,14,30,65,908,478,-11,0.11,1.2000000000000002,-2,1000,N/A
2013,2,18,15,30,56,811,322,-10,0.11,1,-2,1000,N/A
2013,2,18,16,30,41,598,141,-10,0.11,0.6000000000000001,-4,1010,N/A
2013,2,18,17,30,0,0,0,-10,0.11,0.4,-6,1010,N/A
2013,2,18,18,30,0,0,0,-10,0.11,0.4,-7,1010,N/A
2013,2,18,19,30,0,0,0,-11,0.87,0.5,-8,1010,N/A
2013,2,18,20,30,0,0,0,-11,0.87,0.5,-7,1010,N/A
2013,2,18,21,30,0,0,0,-12,0.87,0.5,-7,1010,N/A
2013,2,18,22,30,0,0,0,-12,0.87,0.5,-7,1000,N/A
2013,2,18,23,30,0,0,0,-11,0.87,0.4,-7,1000,N/A
2013,2,19,0,30,0,0,0,-10,0.87,0.4,-7,1000,N/A
2013,2,19,1,30,0,0,0,-10,0.87,0.5,-6,1000,N/A
2013,2,19,2,30,0,0,0,-9,0.87,0.5,-6,1000,N/A
2013,2,19,3,30,0,0,0,-9,0.87,0.4,-7,1000,N/A
2013,2,19,4,30,0,0,0,-9,0.87,0.6000000000000001,-6,1000,N/A
2013,2,19,5,30,0,0,0,-9,0.87,0.9,-6,1000,N/A
2013,2,19,6,30,0,0,0,-9,0.87,1,-5,1000,N/A
2013,2,19,7,30,43,360,86,-8,0.87,1.1,-3,1000,N/A
2013,2,19,8,30,76,519,225,-6,0.87,1.2000000000000002,-1,1000,N/A
2013,2,19,9,30,182,195,265,-4,0.87,1.3,1,1000,N/A
2013,2,19,10,30,239,139,312,-2,0.87,1.4000000000000001,3,1000,N/A
2013,2,19,11,30,232,30,249,0,0.87,1.4000000000000001,4,1000,N/A
2013,2,19,12,30,267,256,419,0,0.87,1.5,4,990,N/A
2013,2,19,13,30,138,0,138,0,0.87,1.5,4,990,N/A
2013,2,19,14,30,43,0,43,0,0.87,1.4000000000000001,3,990,N/A
2013,2,19,15,30,129,36,141,1,0.87,1.2000000000000002,3,990,N/A
2013,2,19,16,30,9,0,9,0,0.87,0.9,2,990,N/A
2013,2,19,17,30,0,0,0,0,0.87,0.7000000000000001,1,990,N/A
2013,2,19,18,30,0,0,0,0,0.87,0.6000000000000001,1,990,N/A
2013,2,19,19,30,0,0,0,0,0.87,0.5,1,990,N/A
2013,2,19,20,30,0,0,0,0,0.87,0.4,0,990,N/A
2013,2,19,21,30,0,0,0,0,0.87,0.7000000000000001,0,990,N/A
2013,2,19,22,30,0,0,0,0,0.87,1.1,0,990,N/A
2013,2,19,23,30,0,0,0,-1,0.87,1.3,0,990,N/A
2013,2,20,0,30,0,0,0,-4,0.87,1.2000000000000002,-1,990,N/A
2013,2,20,1,30,0,0,0,-5,0.87,1,-2,990,N/A
2013,2,20,2,30,0,0,0,-6,0.87,1,-3,990,N/A
2013,2,20,3,30,0,0,0,-6,0.87,1,-3,990,N/A
2013,2,20,4,30,0,0,0,-7,0.87,1,-3,990,N/A
2013,2,20,5,30,0,0,0,-7,0.87,1,-4,990,N/A
2013,2,20,6,30,0,0,0,-8,0.87,1,-3,990,N/A
2013,2,20,7,30,53,227,82,-8,0.87,1.2000000000000002,-3,990,N/A
2013,2,20,8,30,64,611,243,-8,0.87,1.4000000000000001,-2,990,N/A
2013,2,20,9,30,84,716,392,-9,0.87,1.5,-2,990,N/A
2013,2,20,10,30,91,800,516,-9,0.87,1.6,-2,990,N/A
2013,2,20,11,30,166,619,530,-10,0.87,1.6,-2,990,N/A
2013,2,20,12,30,272,243,417,-10,0.87,1.7000000000000002,-2,990,N/A
2013,2,20,13,30,208,442,452,-11,0.87,1.7000000000000002,-2,990,N/A
2013,2,20,14,30,191,296,329,-11,0.87,1.7000000000000002,-2,990,N/A
2013,2,20,15,30,97,0,97,-11,0.87,1.6,-3,990,N/A
2013,2,20,16,30,18,0,18,-11,0.87,1.5,-4,990,N/A
2013,2,20,17,30,0,0,0,-10,0.87,1.5,-5,990,N/A
2013,2,20,18,30,0,0,0,-10,0.87,1.5,-5,990,N/A
2013,2,20,19,30,0,0,0,-9,0.87,1.5,-5,990,N/A
2013,2,20,20,30,0,0,0,-9,0.87,1.5,-5,990,N/A
2013,2,20,21,30,0,0,0,-9,0.87,1.5,-4,1000,N/A
2013,2,20,22,30,0,0,0,-9,0.87,1.6,-4,1000,N/A
2013,2,20,23,30,0,0,0,-9,0.87,1.5,-4,1000,N/A
2013,2,21,0,30,0,0,0,-9,0.87,1.4000000000000001,-5,1000,N/A
2013,2,21,1,30,0,0,0,-9,0.87,1.4000000000000001,-5,1000,N/A
2013,2,21,2,30,0,0,0,-9,0.87,1.3,-5,1000,N/A
2013,2,21,3,30,0,0,0,-9,0.87,1.3,-5,1000,N/A
2013,2,21,4,30,0,0,0,-10,0.87,1.4000000000000001,-5,1000,N/A
2013,2,21,5,30,0,0,0,-10,0.87,1.4000000000000001,-5,1000,N/A
2013,2,21,6,30,0,0,0,-11,0.87,1.5,-6,1000,N/A
2013,2,21,7,30,45,185,69,-11,0.87,1.6,-6,1000,N/A
2013,2,21,8,30,99,375,210,-12,0.87,1.7000000000000002,-6,1000,N/A
2013,2,21,9,30,185,80,220,-13,0.87,1.7000000000000002,-6,1000,N/A
2013,2,21,10,30,233,275,381,-12,0.87,1.7000000000000002,-5,1000,N/A
2013,2,21,11,30,271,94,327,-12,0.87,1.7000000000000002,-5,1000,N/A
2013,2,21,12,30,203,525,518,-11,0.87,1.7000000000000002,-5,1000,N/A
2013,2,21,13,30,111,913,619,-11,0.87,1.7000000000000002,-5,1000,N/A
2013,2,21,14,30,97,873,507,-11,0.87,1.6,-5,1000,N/A
2013,2,21,15,30,78,788,346,-10,0.87,1.5,-5,1000,N/A
2013,2,21,16,30,51,593,158,-10,0.87,1.5,-6,1000,N/A
2013,2,21,17,30,0,0,0,-11,0.87,1.4000000000000001,-6,1010,N/A
2013,2,21,18,30,0,0,0,-11,0.87,1.3,-7,1010,N/A
2013,2,21,19,30,0,0,0,-11,0.87,1.2000000000000002,-8,1010,N/A
2013,2,21,20,30,0,0,0,-11,0.87,1.2000000000000002,-8,1010,N/A
2013,2,21,21,30,0,0,0,-11,0.87,1.2000000000000002,-8,1010,N/A
2013,2,21,22,30,0,0,0,-11,0.87,1.1,-8,1010,N/A
2013,2,21,23,30,0,0,0,-11,0.87,1,-8,1010,N/A
2013,2,22,0,30,0,0,0,-11,0.87,0.9,-8,1010,N/A
2013,2,22,1,30,0,0,0,-11,0.87,0.7000000000000001,-8,1010,N/A
2013,2,22,2,30,0,0,0,-11,0.87,0.6000000000000001,-9,1010,N/A
2013,2,22,3,30,0,0,0,-12,0.87,0.5,-9,1010,N/A
2013,2,22,4,30,0,0,0,-12,0.87,0.4,-10,1010,N/A
2013,2,22,5,30,0,0,0,-12,0.87,0.4,-10,1010,N/A
2013,2,22,6,30,0,0,0,-11,0.87,0.5,-9,1010,N/A
2013,2,22,7,30,47,159,68,-11,0.87,0.5,-6,1010,N/A
2013,2,22,8,30,67,608,251,-9,0.87,0.5,-3,1010,N/A
2013,2,22,9,30,89,704,399,-7,0.87,0.5,-1,1010,N/A
2013,2,22,10,30,155,592,476,-6,0.87,0.4,0,1010,N/A
2013,2,22,11,30,144,694,559,-6,0.87,0.4,0,1010,N/A
2013,2,22,12,30,119,776,588,-5,0.87,0.4,1,1010,N/A
2013,2,22,13,30,259,146,341,-4,0.87,0.5,2,1010,N/A
2013,2,22,14,30,95,860,503,-4,0.87,0.6000000000000001,2,1010,N/A
2013,2,22,15,30,126,325,238,-3,0.87,0.4,1,1010,N/A
2013,2,22,16,30,69,42,77,-2,0.87,0.30000000000000004,0,1010,N/A
2013,2,22,17,30,0,0,0,-3,0.87,0.4,-1,1010,N/A
2013,2,22,18,30,0,0,0,-3,0.87,0.6000000000000001,-1,1010,N/A
2013,2,22,19,30,0,0,0,-3,0.87,0.7000000000000001,-1,1010,N/A
2013,2,22,20,30,0,0,0,-3,0.87,0.7000000000000001,-1,1010,N/A
2013,2,22,21,30,0,0,0,-3,0.87,0.7000000000000001,-1,1010,N/A
2013,2,22,22,30,0,0,0,-3,0.87,0.8,-2,1010,N/A
2013,2,22,23,30,0,0,0,-4,0.87,0.9,-2,1010,N/A
2013,2,23,0,30,0,0,0,-4,0.87,0.9,-2,1010,N/A
2013,2,23,1,30,0,0,0,-3,0.87,0.8,-2,1010,N/A
2013,2,23,2,30,0,0,0,-3,0.87,0.8,-2,1010,N/A
2013,2,23,3,30,0,0,0,-3,0.87,0.8,-1,1010,N/A
2013,2,23,4,30,0,0,0,-3,0.87,0.8,-1,1010,N/A
2013,2,23,5,30,0,0,0,-3,0.87,0.8,-1,1010,N/A
2013,2,23,6,30,0,0,0,-3,0.87,0.8,-1,1000,N/A
2013,2,23,7,30,37,0,37,-2,0.87,0.9,0,1000,N/A
2013,2,23,8,30,118,37,130,-1,0.87,1.1,1,1000,N/A
2013,2,23,9,30,179,39,196,0,0.87,1.2000000000000002,2,1000,N/A
2013,2,23,10,30,234,57,266,0,0.87,1.1,2,1000,N/A
2013,2,23,11,30,246,35,267,0,0.87,1.1,2,1000,N/A
2013,2,23,12,30,52,0,52,0,0.87,1.1,2,1000,N/A
2013,2,23,13,30,93,0,93,0,0.87,1.1,3,1000,N/A
2013,2,23,14,30,73,0,73,0,0.87,1,2,1000,N/A
2013,2,23,15,30,131,21,138,0,0.87,0.9,2,1000,N/A
2013,2,23,16,30,29,0,29,0,0.87,0.8,1,1000,N/A
2013,2,23,17,30,0,0,0,0,0.87,0.8,1,1000,N/A
2013,2,23,18,30,0,0,0,0,0.87,0.8,0,1000,N/A
2013,2,23,19,30,0,0,0,0,0.87,0.7000000000000001,0,1000,N/A
2013,2,23,20,30,0,0,0,0,0.87,0.7000000000000001,0,1000,N/A
2013,2,23,21,30,0,0,0,0,0.87,0.6000000000000001,0,1000,N/A
2013,2,23,22,30,0,0,0,0,0.87,0.4,0,1000,N/A
2013,2,23,23,30,0,0,0,0,0.87,0.30000000000000004,0,1000,N/A
2013,2,24,0,30,0,0,0,0,0.87,0.30000000000000004,0,1000,N/A
2013,2,24,1,30,0,0,0,0,0.87,0.30000000000000004,0,990,N/A
2013,2,24,2,30,0,0,0,0,0.87,0.2,0,990,N/A
2013,2,24,3,30,0,0,0,0,0.87,0.2,0,990,N/A
2013,2,24,4,30,0,0,0,-1,0.87,0.2,0,990,N/A
2013,2,24,5,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,24,6,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,24,7,30,7,0,7,0,0.87,0.4,0,990,N/A
2013,2,24,8,30,83,0,83,0,0.87,0.6000000000000001,1,990,N/A
2013,2,24,9,30,133,0,133,0,0.87,0.7000000000000001,2,990,N/A
2013,2,24,10,30,136,0,136,0,0.87,0.7000000000000001,2,990,N/A
2013,2,24,11,30,214,13,222,0,0.87,0.8,3,990,N/A
2013,2,24,12,30,244,29,261,0,0.87,0.9,3,990,N/A
2013,2,24,13,30,265,137,343,0,0.87,1,3,990,N/A
2013,2,24,14,30,214,181,302,-1,0.87,1,2,990,N/A
2013,2,24,15,30,107,0,107,-1,0.87,0.9,1,990,N/A
2013,2,24,16,30,23,0,23,-1,0.87,1,0,990,N/A
2013,2,24,17,30,0,0,0,-1,0.87,1.1,0,1000,N/A
2013,2,24,18,30,0,0,0,-2,0.87,1.2000000000000002,0,1000,N/A
2013,2,24,19,30,0,0,0,-2,0.11,1.1,0,1000,N/A
2013,2,24,20,30,0,0,0,-3,0.11,1,0,1000,N/A
2013,2,24,21,30,0,0,0,-3,0.11,0.9,-1,1000,N/A
2013,2,24,22,30,0,0,0,-3,0.11,0.8,-1,1000,N/A
2013,2,24,23,30,0,0,0,-3,0.11,0.7000000000000001,-2,1000,N/A
2013,2,25,0,30,0,0,0,-4,0.11,0.6000000000000001,-2,1000,N/A
2013,2,25,1,30,0,0,0,-4,0.11,0.5,-3,1000,N/A
2013,2,25,2,30,0,0,0,-4,0.11,0.5,-3,1000,N/A
2013,2,25,3,30,0,0,0,-4,0.11,0.5,-3,1000,N/A
2013,2,25,4,30,0,0,0,-4,0.11,0.5,-3,1000,N/A
2013,2,25,5,30,0,0,0,-4,0.11,0.5,-3,1000,N/A
2013,2,25,6,30,0,0,0,-4,0.11,0.5,-2,1000,N/A
2013,2,25,7,30,55,353,108,-4,0.11,0.6000000000000001,0,1000,N/A
2013,2,25,8,30,92,610,286,-2,0.11,0.7000000000000001,1,1000,N/A
2013,2,25,9,30,111,740,449,-2,0.11,0.7000000000000001,3,1000,N/A
2013,2,25,10,30,250,231,379,-2,0.11,0.7000000000000001,4,1000,N/A
2013,2,25,11,30,262,50,293,-2,0.11,0.6000000000000001,4,1000,N/A
2013,2,25,12,30,256,39,281,-2,0.11,0.6000000000000001,4,1000,N/A
2013,2,25,13,30,176,2,178,-2,0.11,0.6000000000000001,4,1000,N/A
2013,2,25,14,30,216,183,305,-2,0.11,0.6000000000000001,3,1010,N/A
2013,2,25,15,30,21,0,21,-1,0.11,0.4,2,1010,N/A
2013,2,25,16,30,13,0,13,0,0.11,0.30000000000000004,1,1010,N/A
2013,2,25,17,30,0,0,0,-2,0.11,0.30000000000000004,0,1010,N/A
2013,2,25,18,30,0,0,0,-2,0.11,0.30000000000000004,0,1010,N/A
2013,2,25,19,30,0,0,0,-2,0.11,0.30000000000000004,0,1010,N/A
2013,2,25,20,30,0,0,0,-2,0.11,0.30000000000000004,-1,1010,N/A
2013,2,25,21,30,0,0,0,-2,0.11,0.30000000000000004,-1,1010,N/A
2013,2,25,22,30,0,0,0,-2,0.11,0.30000000000000004,-1,1010,N/A
2013,2,25,23,30,0,0,0,-2,0.11,0.30000000000000004,-1,1010,N/A
2013,2,26,0,30,0,0,0,-3,0.11,0.4,-1,1010,N/A
2013,2,26,1,30,0,0,0,-3,0.11,0.5,-1,1010,N/A
2013,2,26,2,30,0,0,0,-3,0.11,0.6000000000000001,-1,1010,N/A
2013,2,26,3,30,0,0,0,-3,0.11,0.5,-2,1010,N/A
2013,2,26,4,30,0,0,0,-4,0.11,0.30000000000000004,-3,1010,N/A
2013,2,26,5,30,0,0,0,-4,0.11,0.30000000000000004,-3,1010,N/A
2013,2,26,6,30,0,0,0,-3,0.11,0.30000000000000004,-2,1010,N/A
2013,2,26,7,30,52,392,113,-3,0.11,0.30000000000000004,0,1010,N/A
2013,2,26,8,30,83,646,291,-1,0.11,0.4,2,1010,N/A
2013,2,26,9,30,99,766,453,-1,0.11,0.6000000000000001,4,1010,N/A
2013,2,26,10,30,104,842,577,-1,0.11,0.7000000000000001,5,1010,N/A
2013,2,26,11,30,261,360,484,-1,0.11,0.8,6,1010,N/A
2013,2,26,12,30,294,179,406,-1,0.11,0.9,6,1010,N/A
2013,2,26,13,30,258,74,301,0,0.11,0.9,5,1010,N/A
2013,2,26,14,30,191,370,374,0,0.11,0.8,4,1010,N/A
2013,2,26,15,30,150,172,212,0,0.11,0.6000000000000001,3,1010,N/A
2013,2,26,16,30,69,0,69,0,0.11,0.5,2,1010,N/A
2013,2,26,17,30,4,0,4,0,0.11,0.6000000000000001,1,1010,N/A
2013,2,26,18,30,0,0,0,0,0.11,0.7000000000000001,1,1000,N/A
2013,2,26,19,30,0,0,0,0,0.11,0.7000000000000001,0,1000,N/A
2013,2,26,20,30,0,0,0,0,0.11,0.7000000000000001,0,1000,N/A
2013,2,26,21,30,0,0,0,0,0.11,0.7000000000000001,0,1000,N/A
2013,2,26,22,30,0,0,0,-1,0.11,0.7000000000000001,0,1000,N/A
2013,2,26,23,30,0,0,0,-1,0.11,0.8,0,1000,N/A
2013,2,27,0,30,0,0,0,-1,0.11,0.9,0,1000,N/A
2013,2,27,1,30,0,0,0,-1,0.11,1,0,1000,N/A
2013,2,27,2,30,0,0,0,-1,0.11,1,0,1000,N/A
2013,2,27,3,30,0,0,0,-1,0.11,1,0,1000,N/A
2013,2,27,4,30,0,0,0,0,0.11,1,0,990,N/A
2013,2,27,5,30,0,0,0,0,0.11,1,0,990,N/A
2013,2,27,6,30,0,0,0,0,0.11,1.1,1,990,N/A
2013,2,27,7,30,52,397,115,0,0.11,1.3,1,990,N/A
2013,2,27,8,30,124,274,214,1,0.11,1.4000000000000001,2,990,N/A
2013,2,27,9,30,79,0,79,1,0.11,1.5,3,990,N/A
2013,2,27,10,30,49,0,49,1,0.11,1.6,4,990,N/A
2013,2,27,11,30,48,0,48,2,0.11,1.6,4,990,N/A
2013,2,27,12,30,65,0,65,2,0.11,1.5,4,990,N/A
2013,2,27,13,30,56,0,56,1,0.11,1.4000000000000001,4,990,N/A
2013,2,27,14,30,19,0,19,1,0.11,1.2000000000000002,3,990,N/A
2013,2,27,15,30,15,0,15,1,0.11,0.9,2,990,N/A
2013,2,27,16,30,57,0,57,0,0.11,0.6000000000000001,2,990,N/A
2013,2,27,17,30,4,0,4,0,0.11,0.4,1,990,N/A
2013,2,27,18,30,0,0,0,0,0.11,0.30000000000000004,1,990,N/A
2013,2,27,19,30,0,0,0,0,0.87,0.2,0,990,N/A
2013,2,27,20,30,0,0,0,0,0.87,0.2,0,990,N/A
2013,2,27,21,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,27,22,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,27,23,30,0,0,0,-2,0.87,0.4,0,990,N/A
2013,2,28,0,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,28,1,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,28,2,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,28,3,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,28,4,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,28,5,30,0,0,0,-1,0.87,0.30000000000000004,0,990,N/A
2013,2,28,6,30,0,0,0,0,0.87,0.30000000000000004,0,990,N/A
2013,2,28,7,30,37,0,37,0,0.87,0.30000000000000004,1,990,N/A
2013,2,28,8,30,72,0,72,0,0.87,0.30000000000000004,2,990,N/A
2013,2,28,9,30,196,52,221,0,0.87,0.30000000000000004,2,990,N/A
2013,2,28,10,30,254,73,296,1,0.87,0.30000000000000004,3,990,N/A
2013,2,28,11,30,298,183,413,1,0.87,0.30000000000000004,4,990,N/A
2013,2,28,12,30,208,554,560,1,0.87,0.2,4,990,N/A
2013,2,28,13,30,282,394,515,1,0.87,0.1,5,990,N/A
2013,2,28,14,30,224,189,319,1,0.87,0.1,4,990,N/A
2013,2,28,15,30,156,148,211,1,0.87,0.2,3,990,N/A
2013,2,28,16,30,76,209,120,0,0.87,0.2,1,990,N/A
2013,2,28,17,30,8,0,8,0,0.87,0.30000000000000004,0,990,N/A
2013,2,28,18,30,0,0,0,0,0.87,0.4,0,990,N/A
2013,2,28,19,30,0,0,0,-7,0.87,0.4,-5,1000,N/A
2013,2,28,20,30,0,0,0,-8,0.87,0.4,-6,1010,N/A
2013,2,28,21,30,0,0,0,-9,0.87,0.4,-7,1000,N/A
2013,2,28,22,30,0,0,0,-11,0.87,0.4,-9,1000,N/A
2013,2,28,23,30,0,0,0,-12,0.87,0.30000000000000004,-10,1000,N/A
2007,3,1,0,30,0,0,0,-14,0.87,0.30000000000000004,-12,1010,N/A
2007,3,1,1,30,0,0,0,-15,0.87,0.30000000000000004,-13,1010,N/A
2007,3,1,2,30,0,0,0,-17,0.87,0.30000000000000004,-14,1010,N/A
2007,3,1,3,30,0,0,0,-18,0.87,0.30000000000000004,-15,1010,N/A
2007,3,1,4,30,0,0,0,-19,0.87,0.5,-16,1010,N/A
2007,3,1,5,30,0,0,0,-19,0.87,0.9,-16,1010,N/A
2007,3,1,6,30,0,0,0,-19,0.87,0.9,-15,1010,N/A
2007,3,1,7,30,50,549,142,-18,0.87,0.6000000000000001,-12,1010,N/A
2007,3,1,8,30,83,750,335,-12,0.87,0.30000000000000004,-8,1010,N/A
2007,3,1,9,30,112,826,505,-8,0.87,0.2,-4,1010,N/A
2007,3,1,10,30,171,785,623,-6,0.87,0.2,-2,1010,N/A
2007,3,1,11,30,187,801,691,-4,0.87,0.2,-1,1000,N/A
2007,3,1,12,30,241,467,539,-3,0.87,0.2,-1,1000,N/A
2007,3,1,13,30,255,53,287,-3,0.87,0.1,-1,1000,N/A
2007,3,1,14,30,206,42,227,-3,0.87,0.1,-1,1000,N/A
2007,3,1,15,30,139,18,146,-3,0.87,0.2,-1,1000,N/A
2007,3,1,16,30,79,41,87,-4,0.87,0.4,-2,1000,N/A
2007,3,1,17,30,6,0,6,-5,0.87,0.7000000000000001,-3,1000,N/A
2007,3,1,18,30,0,0,0,-7,0.87,0.5,-4,1000,N/A
2007,3,1,19,30,0,0,0,-7,0.87,0.30000000000000004,-4,1000,N/A
2007,3,1,20,30,0,0,0,-6,0.87,0.5,-3,1000,N/A
2007,3,1,21,30,0,0,0,-5,0.87,0.6000000000000001,-2,1000,N/A
2007,3,1,22,30,0,0,0,-4,0.87,0.7000000000000001,-2,1000,N/A
2007,3,1,23,30,0,0,0,-3,0.87,0.7000000000000001,-2,1000,N/A
2007,3,2,0,30,0,0,0,-3,0.87,0.8,-1,1000,N/A
2007,3,2,1,30,0,0,0,-3,0.87,1,-1,1000,N/A
2007,3,2,2,30,0,0,0,-2,0.87,1.2000000000000002,-1,990,N/A
2007,3,2,3,30,0,0,0,-2,0.87,1.3,0,990,N/A
2007,3,2,4,30,0,0,0,-2,0.87,1.4000000000000001,0,990,N/A
2007,3,2,5,30,0,0,0,-1,0.87,1.4000000000000001,0,990,N/A
2007,3,2,6,30,0,0,0,0,0.87,1.4000000000000001,0,990,N/A
2007,3,2,7,30,18,0,18,0,0.87,1.3,1,990,N/A
2007,3,2,8,30,64,0,64,0,0.87,1.3,1,980,N/A
2007,3,2,9,30,70,0,70,0,0.87,1.3,1,980,N/A
2007,3,2,10,30,68,0,68,0,0.87,1.2000000000000002,1,980,N/A
2007,3,2,11,30,57,0,57,0,0.87,0.9,1,980,N/A
